片区,总价(万元),小区,朝向,面积
朝阳,750,朝阳门南大街,3室1厅,77.85
朝阳,785,东区国际,2室2厅,131.5
朝阳,345,南新园,2室1厅,57.17
朝阳,695,日坛国际公寓,2室1厅,80.78
朝阳,573,北苑家园茉藜园,2室2厅,109.75
朝阳,950,怡景园,2室2厅,124.11
朝阳,315,八里庄东里,2室1厅,60.64
朝阳,379,北京新天地三期,1室1厅,65.54
朝阳,590,中和家园,2室1厅,81.21
朝阳,620,白家庄东里,3室1厅,86.42
朝阳,589,百子湾家园一区,2室2厅,112.0
朝阳,300,首开畅心园,2室1厅,71.84
朝阳,782,建外SOHO,2室2厅,140.11
朝阳,410,壹线国际,1室0厅,54.76
朝阳,630,北苑家园清友园,3室2厅,138.01
朝阳,350,住欣家园,3室1厅,90.57
朝阳,1299,天润福熙大道,3室2厅,161.99
朝阳,679,安慧里二区,3室1厅,80.85
朝阳,1280,合生国际花园,3室2厅,133.35
朝阳,720,芍药居甲2号院,3室1厅,79.47
朝阳,380,福润四季B区,2室2厅,73.52
朝阳,630,北苑家园清友园,3室2厅,138.01
朝阳,740,百环家园,3室1厅,125.52
朝阳,410,壹线国际,1室0厅,54.76
朝阳,680,京城雅居,3室1厅,175.28
朝阳,350,住欣家园,3室1厅,90.57
朝阳,1170,纽约豪园,3室1厅,169.25
朝阳,576,都城心屿,2室1厅,77.02
朝阳,499,朝阳新城一区,2室2厅,100.57
朝阳,456,弘善家园,3室1厅,93.98
朝阳,690,芍药居北里,3室1厅,79.53
朝阳,575,静安西街,2室1厅,68.28
朝阳,565,太平庄南里,4室1厅,73.17
朝阳,420,京通苑,2室1厅,94.93
朝阳,578,惠新南里1号院,2室1厅,71.19
朝阳,1190,欧陆经典,3室1厅,135.41
朝阳,1450,上元君庭,4室1厅,208.25
朝阳,568,都会华庭,2室1厅,90.17
朝阳,485,书香亭,2室1厅,84.7
朝阳,655,百环家园,2室1厅,118.8
朝阳,707,万科青青家园,3室2厅,138.96
朝阳,275,华威西里,1室1厅,52.28
朝阳,636,望京新城,2室2厅,89.75
朝阳,790,富力又一城A区,3室2厅,164.21
朝阳,810,金地名京,2室1厅,89.83
朝阳,796,朝阳无限,3室1厅,140.97
朝阳,850,澳林春天五期,2室1厅,113.27
朝阳,439,北辰福第一号院,3室1厅,87.16
朝阳,1188,澳林春天三期,3室2厅,138.03
朝阳,412,新源西里中街,2室1厅,53.93
朝阳,315,扬州水乡,2室1厅,76.84
朝阳,264,双龙南里,1室1厅,45.9
朝阳,870,首开常青藤二期,3室1厅,129.41
朝阳,850,澳林春天五期,2室1厅,113.27
朝阳,412,新源西里中街,2室1厅,53.93
朝阳,796,朝阳无限,3室1厅,140.97
朝阳,725,慧忠北里第一社区,3室1厅,111.77
朝阳,630,壹线国际,2室1厅,90.91
朝阳,1228,润泽公馆,3室2厅,144.45
朝阳,666,美景东方,2室1厅,85.63
朝阳,765,望京新城,3室1厅,128.96
朝阳,399,保利嘉园三号院,2室1厅,88.08
朝阳,770,盛世嘉园,2室2厅,127.06
朝阳,650,柏林爱乐二期,2室1厅,103.04
朝阳,316,康静里,2室1厅,58.0
朝阳,425,水碓子西里,2室1厅,58.05
朝阳,570,中和家园,2室1厅,83.43
朝阳,699,望京花园西区,2室2厅,83.48
朝阳,880,万象新天天际高尔夫,3室2厅,168.22
朝阳,618,柏林爱乐二期,3室1厅,122.24
朝阳,490,小关北里,2室1厅,64.99
朝阳,1098,上元君庭,3室2厅,141.2
朝阳,930,奥林匹克花园一期,3室2厅,140.1
朝阳,710,利泽西园,3室1厅,105.57
朝阳,530,苹果派,2室1厅,78.24
朝阳,242,双桥六号井,2室1厅,59.57
朝阳,520,迎曦园,2室1厅,78.07
朝阳,560,南新园,3室1厅,88.37
朝阳,758,安华里社区,3室1厅,83.21
朝阳,1180,万豪国际公寓,2室1厅,133.99
朝阳,555,胜古南里,2室1厅,72.09
朝阳,345,柏林爱乐二期,1室1厅,57.3
朝阳,428,柏林爱乐三期,1室1厅,67.13
朝阳,620,苹果社区北区,2室1厅,109.45
朝阳,449,惠新里小区,1室1厅,51.23
朝阳,580,和平街十一区,2室1厅,64.56
朝阳,295,富顿,1室1厅,51.18
朝阳,240,美然动力A2区,1室0厅,39.18
朝阳,333,华发颐园,1室0厅,59.53
朝阳,540,南沙滩小区,2室1厅,68.3
朝阳,560,远洋一方溪语苑,3室1厅,87.84
朝阳,385,农光里,2室1厅,57.87
朝阳,533,远洋一方溪语苑,3室1厅,87.93
朝阳,830,银领国际,2室1厅,112.92
朝阳,328,劲松一区,3室1厅,58.82
朝阳,485,卡布其诺,1室1厅,57.85
朝阳,378,温泉东里,2室1厅,85.67
朝阳,345,华威北里,2室1厅,55.98
朝阳,450,天福园,1室1厅,42.45
朝阳,400,安贞里,1室1厅,42.39
朝阳,309,天泰定福苑,1室1厅,55.72
朝阳,499,砖角楼北里,3室1厅,58.68
朝阳,470,安贞里,2室1厅,58.53
朝阳,465,砖角楼南里,3室1厅,60.89
朝阳,270,炫特嘉园一期,1室0厅,35.07
朝阳,458,和平街十二区,2室1厅,58.83
朝阳,376,弘善家园,2室1厅,70.97
朝阳,475,香河园中里,2室1厅,64.44
朝阳,386,团结湖北二条,2室1厅,50.09
朝阳,859,万科星园,2室1厅,96.87
朝阳,968,嘉铭桐城C区,2室1厅,111.31
朝阳,285,10AM新坐标,1室1厅,45.46
朝阳,318,金隅泰和园,1室1厅,58.13
朝阳,530,爱这城三期,1室1厅,59.71
朝阳,458,和平街十二区,2室1厅,58.83
朝阳,499,砖角楼北里,3室1厅,58.68
朝阳,309,天泰定福苑,1室1厅,55.72
朝阳,470,安贞里,2室1厅,58.53
朝阳,605,安贞里,2室1厅,69.5
朝阳,363,翠成馨园D区,2室2厅,79.69
朝阳,520,惠新西里一区,2室1厅,56.6
朝阳,485,卡布其诺,1室1厅,57.85
朝阳,400,安贞里,1室1厅,42.39
朝阳,450,天福园,1室1厅,42.45
朝阳,859,万科星园,2室1厅,96.87
朝阳,496,吉祥里东区,2室1厅,49.62
朝阳,376,弘善家园,2室1厅,70.97
朝阳,270,炫特嘉园一期,1室0厅,35.07
朝阳,295,世豪花园,2室1厅,70.87
朝阳,498,翠成馨园A区,2室1厅,90.02
朝阳,558,润泽公馆,1室1厅,61.31
朝阳,435,南沙滩小区,2室1厅,68.64
朝阳,245,垡头西里二区,2室1厅,57.3
朝阳,1130,合生国际花园,2室2厅,104.36
朝阳,745,中国铁建国际城,2室1厅,76.68
朝阳,345,甘露园南里,2室1厅,58.84
朝阳,408,霞光里30号院,2室1厅,55.83
朝阳,455,驼房营南里,2室1厅,76.59
朝阳,1100,金星园,2室1厅,98.66
朝阳,489,炫特嘉园三期,1室1厅,66.84
朝阳,245,垡头西里二区,2室1厅,57.3
朝阳,1130,合生国际花园,2室2厅,104.36
朝阳,485,恋日国际,1室1厅,75.58
朝阳,524,麦子店街,2室1厅,65.18
朝阳,609,锦鸿阁,2室1厅,76.05
朝阳,550,懿品阁,1室1厅,66.65
朝阳,550,公园1872,1室1厅,81.92
朝阳,525,翠成馨园A区,2室2厅,92.11
朝阳,279,弘善家园,1室0厅,46.05
朝阳,220,金隅丽景园,1室1厅,51.18
朝阳,480,花家地西里一区,2室1厅,60.71
朝阳,402,瞰都国际,1室0厅,48.39
朝阳,1035,光大名筑,2室2厅,105.11
朝阳,368,胜古北里,1室1厅,40.76
朝阳,449,团结湖北三条,2室1厅,64.42
朝阳,388,南沙滩小区,1室1厅,48.55
朝阳,588,华严北里2号院,2室1厅,65.39
朝阳,720,锦绣馨园,2室1厅,84.71
朝阳,565,南湖东园二区,2室1厅,62.17
朝阳,480,惠新东街14号院,2室1厅,66.07
朝阳,680,宝星国际二期,1室1厅,73.76
朝阳,475,北苑家园紫绶园,2室1厅,84.1
朝阳,475,华贸城,2室1厅,52.33
朝阳,420,静安西街,2室1厅,52.88
朝阳,286,南新园,1室1厅,50.61
朝阳,487,华贸城,1室1厅,52.13
朝阳,400,和平街十五区,1室1厅,53.62
朝阳,332,懿品阁,1室0厅,42.55
朝阳,588,北苑家园望春园,2室1厅,99.05
朝阳,555,安华里社区,2室1厅,62.39
朝阳,588,北苑家园望春园,2室1厅,99.05
朝阳,495,慧忠北里第二社区,1室1厅,67.1
朝阳,475,光熙门北里,2室1厅,62.07
朝阳,575,世纪龙祥嘉园,2室1厅,94.3
朝阳,430,芳园南里西区,2室1厅,59.61
朝阳,505,观音惠园,3室1厅,125.21
朝阳,870,万象新天天际高尔夫,3室1厅,161.77
朝阳,810,朝阳雅筑,3室1厅,133.06
朝阳,785,金蝉南里,3室2厅,134.8
朝阳,680,黄寺大街28号院,2室1厅,64.9
朝阳,350,弘善家园,2室1厅,71.6
朝阳,310,弘善家园,2室1厅,71.13
朝阳,458,双龙南里,3室1厅,77.43
朝阳,385,西坝河东里,2室1厅,57.09
朝阳,359,弘善家园,2室1厅,71.02
朝阳,475,双花园西里,3室1厅,70.44
朝阳,1450,加利大厦,5室2厅,286.43
朝阳,275,北京青年城,1室0厅,40.23
朝阳,1390,宝星国际二期,3室2厅,126.05
朝阳,2190,臻园,4室2厅,187.22
朝阳,540,丽景馨居,2室1厅,100.85
朝阳,585,慧忠北里第三社区,2室1厅,73.86
朝阳,269,福怡苑,1室1厅,57.19
朝阳,358,延静西里,2室1厅,56.07
朝阳,179,南平里,2室0厅,51.75
朝阳,348,国美第一城3号院,1室0厅,47.82
朝阳,430,华美橡树岭,2室2厅,87.99
朝阳,252,金隅丽景园,1室1厅,50.59
朝阳,520,光熙门北里,2室1厅,65.78
朝阳,438,芳草地西街,1室0厅,40.1
朝阳,499,安贞西里,2室1厅,61.32
朝阳,429,安贞里,2室1厅,54.88
朝阳,259,东一时区,1室1厅,55.5
朝阳,530,芍药居2号院,2室1厅,57.93
朝阳,418,南沙滩小区,2室1厅,52.92
朝阳,450,光大名筑,1室1厅,53.46
朝阳,340,金隅康惠园3号院,2室1厅,75.39
朝阳,323,周庄嘉园东里C区,1室1厅,53.67
朝阳,410,兴隆家园,1室1厅,67.88
朝阳,480,雅成一里,2室1厅,83.34
朝阳,486,炫特嘉园三期,1室1厅,69.41
朝阳,550,芍药居北里,2室1厅,55.85
朝阳,370,通惠家园,1室1厅,62.09
朝阳,330,花家地北里,1室1厅,44.38
朝阳,750,泰悦豪庭,2室2厅,100.67
朝阳,415,南湖渠西里,2室1厅,58.76
朝阳,1020,富力城C区,2室2厅,90.46
朝阳,410,新源街,3室1厅,54.3
朝阳,412,道家园,2室1厅,61.1
朝阳,212,灵通观,1室1厅,26.06
朝阳,299,易构空间,1室1厅,50.34
朝阳,540,丽景馨居,2室1厅,100.85
朝阳,269,福怡苑,1室1厅,57.19
朝阳,585,慧忠北里第三社区,2室1厅,73.86
朝阳,582,旺座中心公寓,1室0厅,115.13
朝阳,498,美然动力A2区,2室1厅,91.17
朝阳,318,双惠小区,1室1厅,61.03
朝阳,209,东平里,2室1厅,65.99
朝阳,538,和平街十五区,3室1厅,66.72
朝阳,325,广和东里,2室1厅,56.13
朝阳,269,福怡苑,1室1厅,57.19
朝阳,420,新源街,3室1厅,56.59
朝阳,618,南湖东园二区,2室1厅,75.55
朝阳,408,花家地小区,2室1厅,57.96
朝阳,179,南平里,2室0厅,51.75
朝阳,410,沿海赛洛城五期,1室1厅,69.61
朝阳,538,和平街十五区,3室1厅,66.72
朝阳,582,旺座中心公寓,1室0厅,115.13
朝阳,750,泰悦豪庭,2室2厅,100.67
朝阳,249,首开畅心园,1室1厅,50.74
朝阳,479,双惠小区,2室1厅,96.05
朝阳,386,西坝河中里,2室1厅,51.31
朝阳,335,周庄嘉园东里C区,1室1厅,54.24
朝阳,318,双惠小区,1室1厅,61.03
朝阳,649,九龙花园,2室1厅,107.03
朝阳,393,炫特嘉园一期,1室1厅,51.95
朝阳,479,国美第一城3号院,2室1厅,74.69
朝阳,304,柴家湾,2室1厅,50.58
朝阳,297,福润四季B区,1室1厅,61.3
朝阳,330,花家地北里,1室1厅,44.38
朝阳,438,芳草地西街,1室0厅,40.1
朝阳,798,润泽公馆,2室1厅,87.22
朝阳,415,兴隆家园,1室1厅,64.04
朝阳,708,时代国际嘉园,1室1厅,73.33
朝阳,418,沿海赛洛城一期,1室1厅,67.83
朝阳,302,农光里,1室1厅,48.01
朝阳,520,光熙门北里,2室1厅,65.78
朝阳,585,慧忠北里第三社区,2室1厅,73.86
朝阳,358,延静西里,2室1厅,56.07
朝阳,429,安贞里,2室1厅,54.88
海淀,930,北小马厂,3室1厅,97.64
海淀,1550,大有北里小区,4室3厅,132.0
海淀,1130,熙湖,3室1厅,146.23
海淀,1000,永达逸家,3室2厅,140.38
海淀,1300,航天五院小区,3室1厅,104.7
海淀,1330,文慧园北路甲6号院,3室1厅,125.54
海淀,625,志强北园,2室1厅,62.74
海淀,705,西山洋房,2室2厅,91.25
海淀,492,宝盛西里,2室1厅,68.6
海淀,690,甘家口小区,2室1厅,84.6
海淀,926,科技大学,3室1厅,75.6
海淀,835,王公坟社区,3室1厅,71.1
海淀,590,阜北小区,2室1厅,56.5
海淀,910,中鑫嘉园,2室1厅,102.18
海淀,620,北三环中路40号院,1室1厅,58.53
海淀,810,莱圳家园,2室1厅,91.64
海淀,635,福美苑,2室2厅,89.64
海淀,720,宝盛西里,3室1厅,91.9
海淀,835,科委宿舍,3室1厅,72.9
海淀,1015,恩济花园,2室1厅,97.5
海淀,2200,郦城三区,4室2厅,195.83
海淀,1150,中关村东路106号院,3室1厅,96.76
海淀,1080,太月园,2室1厅,92.4
海淀,990,天秀花园安和园,4室2厅,127.14
海淀,520,北京邮电大学,2室1厅,50.1
海淀,1599,御墅临枫锦园一区,3室1厅,186.08
海淀,1900,金隅山墅,5室3厅,204.0
海淀,745,怡清园,2室1厅,117.54
海淀,1180,百旺茉莉园,3室2厅,129.1
海淀,535,永定路70号院,2室1厅,59.5
海淀,1288,信悦华庭,3室2厅,147.87
海淀,410,永定路85号院,2室1厅,56.1
海淀,799,学知轩,3室2厅,148.59
海淀,660,清华园,2室1厅,50.9
海淀,720,门头馨村北二区,3室2厅,126.12
海淀,1360,北辰香麓,4室2厅,248.02
海淀,2880,五矿万科如园,4室2厅,287.37
海淀,2650,鲁艺上河村,4室2厅,198.09
海淀,1120,碧森里,3室2厅,131.63
海淀,1050,远大园四区,3室1厅,119.01
海淀,880,都景苑,2室1厅,94.59
海淀,650,西三环北路23号院,2室1厅,57.07
海淀,468,大慧寺20号院,1室1厅,41.28
海淀,540,永泰庄甲6号院,2室1厅,63.6
海淀,899,远大园四区,2室1厅,83.72
海淀,476,安宁里南区,2室1厅,69.29
海淀,1580,颐源居小区,4室2厅,159.74
海淀,1450,山水倾城,3室2厅,134.9
海淀,780,北坞嘉园北里,2室2厅,83.68
海淀,1966,康桥水郡,3室1厅,123.48
海淀,920,宝盛北里,3室1厅,126.47
海淀,888,志新北里,3室1厅,86.7
海淀,830,北沙沟,3室1厅,85.1
海淀,1065,友谊社区,2室1厅,98.11
海淀,525,西木小区,2室1厅,53.5
海淀,525,金沟河3号院,2室1厅,61.7
海淀,850,中国矿业大学校内,3室1厅,82.07
海淀,550,昌运宫9号院,3室0厅,59.4
海淀,565,新康园,2室1厅,109.46
海淀,599,万寿路12号院,2室1厅,57.9
海淀,589,永泰园新地标,1室1厅,82.22
海淀,570,昌运宫,2室1厅,50.5
海淀,520,建西苑北里,2室1厅,79.3
海淀,550,菊园,2室1厅,62.45
海淀,550,明光村小区,2室1厅,55.2
海淀,550,皂君东里,2室1厅,54.2
海淀,588,玉海园一里,2室1厅,61.1
海淀,595,玉海园二里,2室1厅,61.1
海淀,579,万寿路1号院,2室1厅,61.8
海淀,570,上园村,2室1厅,54.1
海淀,660,甘家口小区,2室1厅,61.4
海淀,899,博雅德园,2室2厅,125.9
海淀,910,今日家园,3室1厅,133.2
海淀,620,永泰园,2室1厅,81.21
海淀,685,北洼路62号院,3室1厅,69.9
海淀,628,学院南路60号院,3室1厅,58.9
海淀,460,宝盛北里,1室1厅,62.53
海淀,698,金庄1号院,2室1厅,77.7
海淀,837,建设部大院,2室1厅,66.01
海淀,482,罗庄西里,1室1厅,44.18
海淀,1118,怡美家园,3室2厅,119.96
海淀,603,普惠南里,3室1厅,60.4
海淀,990,翠微东里,3室1厅,87.75
海淀,1198,枫丹丽舍,3室2厅,148.54
海淀,650,玉海园三里,2室1厅,72.41
海淀,799,景和园,3室1厅,93.87
海淀,599,翠微路甲9号院,2室1厅,60.0
海淀,1788,御墅临枫锦园一区,3室1厅,191.01
海淀,1480,魏公村8号院,4室2厅,127.2
海淀,1218,中海枫涟山庄,3室2厅,121.83
海淀,652,翠微路2号院,2室1厅,59.8
海淀,738,翠微东里,2室1厅,64.4
海淀,564,学院南路6号,2室1厅,57.51
海淀,990,百旺茉莉园,2室1厅,116.99
海淀,840,枫丹丽舍,2室1厅,104.21
海淀,599,清缘里中区,2室1厅,85.76
海淀,2000,远大园三区,3室2厅,184.73
海淀,525,志强北园,2室1厅,54.9
海淀,489,永泰东里,2室1厅,60.67
海淀,768,玉海园五里,2室2厅,82.0
海淀,1750,工商大学东校区,3室2厅,130.74
海淀,1130,北洼西里,3室2厅,116.2
海淀,480,环山村,3室1厅,95.2
海淀,488,德胜门西大街甲5号,1室1厅,56.9
海淀,850,翠微南里,3室1厅,78.2
海淀,784,阜光里小区,3室1厅,81.2
海淀,640,定慧北里,2室1厅,63.27
海淀,720,玉泉路16号院,3室1厅,81.9
海淀,735,八里庄北里,3室1厅,73.9
海淀,1000,丹青府,3室1厅,128.89
海淀,445,幸福时光,2室1厅,58.77
海淀,1450,燕归园,3室1厅,101.88
海淀,470,金沟河2号院,3室1厅,56.4
海淀,728,六建,3室1厅,78.0
海淀,449,永达逸家,1室1厅,58.6
海淀,750,北三环中路46号院,2室1厅,74.26
海淀,3300,五矿万科如园,5室3厅,441.39
海淀,2690,西钓鱼台嘉园,3室3厅,252.97
海淀,3300,郦城三区,5室2厅,268.44
海淀,1340,韦伯豪家园,2室1厅,112.12
海淀,778,牡丹园东里,2室1厅,75.3
海淀,405,八宝庄,1室1厅,42.9
海淀,560,科技大学,2室1厅,53.35
海淀,1065,郦城三区,2室1厅,98.52
海淀,700,冬晴园,2室1厅,81.45
海淀,750,马连洼北路1号院,2室1厅,53.8
海淀,535,学院南路乙12号,2室1厅,54.5
海淀,545,景王坟,2室1厅,55.5
海淀,405,甘家口小区,1室1厅,42.4
海淀,415,王庄路27号院,1室1厅,42.0
海淀,720,学院南路60号院,2室1厅,59.1
海淀,400,北三环中路46号院,1室1厅,38.14
海淀,445,永泰东里,2室1厅,58.17
海淀,610,塔院小区,2室1厅,55.6
海淀,656,首体家属院,3室1厅,56.9
海淀,745,北坞嘉园北里,2室2厅,85.02
海淀,750,城华园,2室1厅,78.42
海淀,300,老年医院家属楼,2室1厅,51.6
海淀,390,农业职业学院家属院,2室1厅,50.1
海淀,1065,郦城二区,2室1厅,100.33
海淀,615,车道沟社区,3室1厅,70.3
海淀,755,智学苑,3室2厅,124.34
海淀,485,翠微中里,2室1厅,55.32
海淀,2420,国兴家园,4室1厅,169.25
海淀,1390,熙湖,3室2厅,184.16
海淀,730,小营干休所,4室1厅,102.26
海淀,599,万寿路1号院,2室1厅,62.03
海淀,635,苏州街77号院,2室1厅,57.8
海淀,678,清缘里中区,3室1厅,112.91
海淀,570,明光北里,2室1厅,61.4
海淀,1400,人民大学北路33号院,3室1厅,177.36
海淀,985,富丽小区,3室1厅,89.66
海淀,1080,万寿路甲15号院五区,2室1厅,81.6
海淀,650,枫蓝国际,1室1厅,70.94
海淀,1980,天兆家园,3室2厅,170.59
海淀,1388,燕归园,3室1厅,96.26
海淀,975,熙湖,2室2厅,122.67
海淀,698,定慧北里,3室1厅,73.54
海淀,750,宝盛北里,2室1厅,105.2
海淀,739,复兴路61号院,3室1厅,78.2
海淀,559,志强北园,2室1厅,63.82
海淀,1320,金雅园北区,3室2厅,135.64
海淀,1820,美丽经典园,3室2厅,147.32
海淀,1240,中国房子,3室2厅,140.25
海淀,940,厂洼西街10号院,2室1厅,80.4
海淀,2175,万泉新新家园,3室1厅,131.04
海淀,680,保利西山林语,3室1厅,95.16
海淀,1380,百旺茉莉园,3室2厅,163.36
海淀,545,上园村,2室1厅,53.5
海淀,520,门头馨村北二区,2室2厅,92.89
海淀,490,索家坟,2室1厅,52.4
海淀,1080,怡秀园小区,3室1厅,85.13
海淀,1080,学知园,3室2厅,132.8
海淀,645,铁路小区,3室1厅,89.58
海淀,720,田村山南路9号院,3室1厅,89.61
海淀,500,铁东小区,2室1厅,51.1
海淀,745,智学苑,2室2厅,114.5
海淀,1076,怡美家园,3室1厅,122.39
海淀,1210,大苑海淀名著,3室2厅,113.26
海淀,427,田村半壁店90号院,2室1厅,59.8
海淀,1076,怡美家园,3室1厅,122.39
海淀,427,田村半壁店90号院,2室1厅,59.8
海淀,658,昌运宫,3室1厅,72.6
海淀,886,永泰园新地标,3室2厅,139.59
海淀,950,小南庄社区,2室2厅,90.43
海淀,745,智学苑,2室2厅,114.5
海淀,660,正源尚峰尚水,2室1厅,74.25
海淀,690,万寿路12号院,2室1厅,64.1
海淀,360,建材城西一里,2室1厅,52.7
海淀,850,定慧福里北区,3室1厅,100.91
海淀,1090,华澳中心,2室2厅,141.32
海淀,580,翠微南里,2室2厅,54.29
海淀,1598,冠城北园,2室2厅,149.29
海淀,500,铁东小区,2室1厅,51.1
海淀,720,田村山南路9号院,3室1厅,89.61
海淀,523,兰德华庭,1室1厅,59.14
海淀,758,北坞嘉园北里,2室2厅,85.77
海淀,650,永定路70号院,3室1厅,74.3
海淀,680,永金里小区,2室1厅,80.73
海淀,655,西单宿舍,3室1厅,61.3
海淀,1079,永安东里,3室2厅,118.3
海淀,920,紫金庄园,2室1厅,92.8
海淀,660,复兴路79号院,2室1厅,75.8
海淀,510,定慧北里,2室1厅,52.45
海淀,850,今日家园,2室2厅,100.97
海淀,333,玉泉路16号院,1室1厅,36.2
海淀,655,水文大院,3室1厅,66.0
海淀,950,百旺家苑,2室2厅,121.18
海淀,1600,10号名邸,3室1厅,205.98
海淀,700,万寿路乙14号,2室1厅,68.58
海淀,598,普惠南里,2室1厅,60.0
海淀,655,西单宿舍,3室1厅,61.3
海淀,418,永定路1号院,2室1厅,50.8
海淀,780,金沟河10号院,3室1厅,96.9
海淀,820,燕北园,3室1厅,81.6
海淀,636,文慧园北路甲6号院,2室1厅,64.9
海淀,858,高第小区,3室1厅,70.9
海淀,600,阜成路甲3号,2室1厅,56.22
海淀,930,太阳园,2室1厅,77.31
海淀,430,城华园,1室0厅,50.71
海淀,595,福美苑,2室1厅,89.67
海淀,1258,农科院,3室1厅,92.93
海淀,600,明光村小区,2室1厅,59.8
海淀,899,领秀新硅谷1号院,2室1厅,95.54
海淀,438,温泉路45号院,2室1厅,76.92
海淀,690,北太平庄路2号院,2室1厅,64.1
海淀,430,铭科苑,1室1厅,58.5
海淀,720,金谷园,2室1厅,68.46
海淀,660,西直门北大街43号院,2室1厅,59.0
海淀,509,明光村小区,2室1厅,53.5
海淀,796,当代城市家园,2室1厅,86.97
海淀,668,学院南路60号院,2室1厅,59.1
海淀,710,北洼东里,2室1厅,70.9
海淀,870,北三环中路甲43号院,2室1厅,81.08
海淀,609,蓟门东里,2室1厅,61.7
海淀,615,保利西山林语,2室1厅,94.34
海淀,585,大柳树13号院,2室1厅,60.8
海淀,488,永泰东里,2室1厅,60.22
海淀,1218,太阳园,2室1厅,93.41
海淀,699,林大北路9号院,2室1厅,70.46
海淀,915,魏公村8号院,2室2厅,86.36
海淀,485,车公庄西路14号院,1室1厅,37.9
海淀,678,民族大学南路19号院,2室1厅,61.8
海淀,490,文慧园,1室1厅,49.1
海淀,699,林大北路9号院,2室1厅,70.46
海淀,1218,太阳园,2室1厅,93.41
海淀,739,逸成东苑,2室1厅,75.6
海淀,560,水科院,1室1厅,46.3
海淀,730,美丽西园,2室1厅,81.05
海淀,460,西木小区,2室1厅,49.5
海淀,839,美丽西园,2室1厅,81.05
海淀,805,望塔园,2室1厅,81.52
海淀,569,农林科学院宿舍,2室1厅,56.3
海淀,490,竹园,2室1厅,60.68
海淀,675,秋露园,2室1厅,76.61
海淀,468,北洼西里,1室1厅,54.12
海淀,439,恩济庄46号院,1室1厅,50.49
海淀,800,知春路47号院,2室1厅,68.24
海淀,708,万泉河62号院,2室1厅,60.2
海淀,810,建设部大院,2室1厅,62.4
海淀,520,北京林业大学校内,2室1厅,56.7
海淀,445,菊园,1室1厅,52.74
海淀,358,轮胎厂宿舍,2室1厅,50.1
海淀,468,城华园,1室1厅,62.15
海淀,530,八里庄北里,2室1厅,57.5
海淀,408,轮胎厂宿舍,2室1厅,58.2
海淀,820,北太平路甲18号,3室1厅,77.1
海淀,488,金隅瑞和园,2室1厅,73.01
海淀,1360,怡秀园小区,4室1厅,119.59
海淀,739,车道沟10号院,2室1厅,63.8
海淀,3900,五矿万科如园,6室3厅,455.98
海淀,401,财智公馆,1室1厅,48.64
海淀,530,交大东路19号院,2室1厅,55.87
海淀,935,润千秋佳苑,2室1厅,98.88
海淀,690,交大东路31号院,3室1厅,75.0
海淀,530,海清园,2室1厅,88.29
海淀,538,宝盛西里,2室1厅,77.8
海淀,552,福美苑,2室1厅,83.09
海淀,550,今日家园,1室1厅,72.64
海淀,850,健翔园,2室1厅,83.8
海淀,590,保利西山林语,2室1厅,90.33
海淀,535,蓟门东里,2室1厅,61.1
海淀,576.6,知春里,1室1厅,51.9
海淀,820,牡丹园东里,2室1厅,75.3
海淀,1380,颐慧佳园A区,2室1厅,110.38
海淀,708,世华龙樾一期西区,2室1厅,75.99
海淀,790,静淑苑,2室1厅,66.5
海淀,1250,金晖嘉园,2室2厅,101.34
海淀,650,水木天成,2室1厅,88.69
海淀,450,北小马厂,2室1厅,49.82
海淀,715,七贤村,2室1厅,66.4
海淀,660,海淀南路,2室1厅,58.8
海淀,938,气象西苑,2室1厅,90.23
海淀,745,明光村小区,2室1厅,70.3
海淀,575,今典花园,1室1厅,55.98
海淀,638,西三环北路27号院,2室1厅,58.3
海淀,393,保利西山林语,1室1厅,49.0
海淀,840,北洼路29号院,2室1厅,96.06
海淀,1750,学院派,3室2厅,165.88
海淀,499,塔院小区,1室1厅,44.62
海淀,690,牡丹园东里,2室1厅,66.0
海淀,300,三嘉信苑,2室1厅,62.66
海淀,576.6,知春里,1室1厅,51.9
海淀,1750,学院派,3室2厅,165.88
海淀,538,宝盛西里,2室1厅,77.8
海淀,552,福美苑,2室1厅,83.09
海淀,550,今日家园,1室1厅,72.64
海淀,715,七贤村,2室1厅,66.4
海淀,790,静淑苑,2室1厅,66.5
海淀,540,北京邮电大学,1室1厅,49.3
海淀,515,东馨园,2室1厅,62.4
海淀,635,复兴路61号院,1室1厅,51.0
海淀,1080,北蜂窝路5号院,2室1厅,79.13
海淀,450,香山南营66号,2室1厅,70.52
海淀,898,当代城市家园,2室2厅,99.27
海淀,610,普惠南里,2室1厅,55.7
海淀,730,小泥湾,2室1厅,56.6
海淀,660,西王庄小区,2室1厅,57.6
海淀,500,万寿路1号院,2室1厅,55.25
海淀,475,铁路小区,1室1厅,50.36
海淀,290,同泽园西里,2室1厅,68.06
海淀,650,二里庄小区,2室1厅,65.9
海淀,555,门头馨村北二区,2室2厅,92.74
海淀,765,今典花园,2室1厅,73.8
海淀,1220,人济山庄,2室1厅,106.24
海淀,760,教委计生委大院,2室1厅,59.58
海淀,910,远洋风景,2室1厅,80.57
海淀,635,昌运宫,2室1厅,76.7
海淀,735,怡美家园,2室1厅,83.55
海淀,518,钟表南园,2室1厅,55.4
海淀,430,甘家口小区,1室1厅,43.3
海淀,750,今典花园,2室1厅,71.12
